author,message
Louisa Mogudi,Eish mara some of our leaders !!!! she cannot confirm if she has a degree !!! sho .. Iron Own orange overalls !!!! She is ill advised !! "what is she hiding if she has the truth indeed she should have had her statement recorded... ughhhhhhhhh ! "such a waste of time very professional advocate indeed and a daft respondent "indeed lets not incriminate ourselves  she is also stupid how does she think she can get away with this ??? Finally we hear a response...
Shaun Deutchoua,Zondo is been very lenient with dudu the day will come where by dudu will incriminate herself "is she not feeling any guilt about this so cold"" incriminate myself """
Donovan Landsberg,#incriminatemyself
hirsitus,tjof tjoffing She will look so sexy in orange overalls Major Skelm Kate 🔥🔥🔥🔥 Kate doing her job unabated 🤣🤣🤣🤣🤣🤣🤣🤣 🤣🤣🤣🤣🤣🤣🤣 Does not really matter whether she answers or not cry me a river
Jabulane Nkambule,🔥🔥🔥 i like how Adv kate continue to tell her what she did despite not getting the answers she is looking for
Aubrey De Bliquy,She is just as incompetent protecting her own interests as she was protecting the poor she claims to put first. Case has no case to make. @Henrique Botha her function is to assis in uncovering the truth. It's like science. No answer is right or wrong. It;'s information uncovering truth @ALTA Are you linked to the group who have been investigating this corruption before the commission was appointed? I hear in the news and organization called ALTA was investigating government corruption long before the commission was started. LOL @ALTA oops I would not want you to incriminate yourself. LOL She has a right to remain silent only on questions which legitimatly may incriminate her. The questions must be asled for the record of the things she is afraid of answering. The commission cannot pass a verdict. All the evidence is on the record and permissible in court. "@Ndumie Ndlovu Yes @nomakhaya busakwe She can be compelled to answer why she would incriminate herself. @Gordon Nefdt You say the commission is a waste of money. Why? The corruption was a better invertment? "@Gordon Nefdt That may be so This is far from futile. Her right to silence do not apply when in trial in a court and the facts she is refusing to respond to will be on record for those trials. I think her lawyers advised her that if she answers any questions she is already giving a profile of the questions which may incriminate her so it is best not to respond. Mandela said if the ANC does to you what the Apartheid government did to you the you do to the ANC what you did to the Apartheid government. It is sad that the EFF is the only party fighting for the Freedom charter. The land is already ours. Why are we paying rent on our own land? "@Mzalwane Mzala l What use is a vote if the government you eect works for themselves and not you? In some ways the Apartheid government were better stewards of national assets @Zinhle Big Daddy Dee It loks like @ALTA only likes free speech if you agree with her. 4 minute ago. They are late SOUND SABC UNMUTE @Norman Zwane LOL "@GB yes yup Nothing like truth to get order in the executive. Brings the country together. It is sad to dig up correspondence between Cecial John Rhodes and all the mischeif makers drawing lines on maps to plunder for empire. We must take ownership of the truth to be a blessed country . A transparent proces is as important to show us justice workin g as wel as failing so we can see ehat is done in darkness beind our backs in our name. Not a very smart ady. Her reaction to question is in proportion to her guilt. "@sphesihle skhwela Nooo You can't be bored unless you are missing all the nuance. It's extremely interesting. Listen to the questions @Kgabi Nyao Don't be so frustrated. This is not a futile exercise. This is consequential. The truth matters. @Zinhle Big Daddy Dee We will aways have the inevitable racists around if we allow them quarter. Its like herpes. Hehehe If we are not able to deliver land to the people they will disrespect law and the entire social order we seek to prevail will fail. "@wim louw @wim louw To each is own brand of humour. You mean I can't tell herpes jokes unless I am qualified by having had it. I heard it was forever. no cure. @wim louw You funny and original. Hehehe Your transparent mischief reflects on you. Your bigotry is showing. @wim louw Perhaps I am wrong. Perhaps there is a cure for herpes and racism. Which one did you have and how long have you had it? LOL @johannes mailula We can forgive but we cannot and should not forget while people still suffer it's egacy. It is our business and that of our children. @Naledi Barron LOL We have our ups and downs. @Naledi Barron my batter is very sensitive to racists of any colour. I watched it for 68 years. @mokgele mokoena I am proud to be South African because of a rule of law and judiciary like this in a thriving democracy like ours. The cup is half full. Have we forgotten already? Interesting. She is happy to stop being silent when she wants to point fingers. LOL
Nkosi Welcome,ngucela ukungaphenduli ukuze ngingazibophisi. she is married
Suares Clovis Oukouomi Noutchie,May I not respond to this question?
Palesa Lefojane,Haibo this lady
Phuti Lawrence Mahowa,Dudu is not helping the Commission in anyway. Our money and time are getting wasted for nothing
Neville Meth,the giggle at 619
CONTENTO,this is boring
Dalton Edwards,the ice she's walking on is slowly melting away her days are numbered
Siphesihle Ngcobo,Miss Hofmeyr is roasting her now
Petrus Nkoane,"she thinks she is smart bt this will end badly for her
Kgauza Masterb,@hirsitus 🤣🤣🤣🤣🤣entanglement "The evidence of today was Saved for Last
Karabo Molope,i love Kate
Abel Gumbo,This is not going to end well for DUDU She is pt She is done like TRUMP
mirriam ledwaba,True Xolani
Sal SA,When Dudu responds with incrimination she knows she is implicated
Doctor Eric Mabatha,The best response from Dudu Myeni ke Chairperson may I not responde in case I incriminate myself.....😳😳🥺🙃.
Sphelo Mbhele,😆😆😆😆😆😆😆
Moses Sowage,love your courage and determination miss hofmeyer viva sis dudu viva Biden is still leading brother
Sir Dini Yalezo,😳😳😳 mabamkhulule agrizzi👀 hawks taking notes 🧐👀😂😂
bruinman,@lufuno shumani muloiwa if you say so....Just because Malema prefer white advocates doesn't mean they EFF members Adv. Kate having lots of fun. Really enjoying herself @philani cebekhulu Zondo advised her to answer that way so that Zuma can do the same when he appear DCJ Zondo sleeping on the job again. Can someone wake him and tell him that Dudu is abusing her privilege not to respond? "Adv Kate won the Moot Law competition in the USA "Seems DCJ Don't understand English. Installation is labor & parts otherwise Adv Kate would have said labor costs. Eish
Derrick Magubane,This will end in tears "Surely @Xolisa..😂😂😂 @Sihle...no luck
Sinethemba Mnyazi,HAAAAA!! SAME INCRIMINATION NTON NTON EVEN TODAY!!:shelterin: SHE KNOWS EXACTLY WHAT KATE IS TALKING ABOUT! 😂😂😂 SHE KNOWS!!! THE BRIEF SILENCE BEFORE ANSWERING SAYS IT ALL:hydrate::takeout:THE BRAIN IS BUFFERING:buffering::buffering::buffering: "Yhooooo! No man Dudu nooo! Just answer YES or NO it doesn't matter nje!!! nantso ke!!! I knew it!! 😂😂😂😂😂 innocent person did someone mute her sound because she speaks nonsense... yet no one is bothered ready for what?
Kamogelo Pitsoane,Who is Mr X? EFF is also not the future@Siyanda Jola
Labry tdt,This MAY I NOT ANSWER IN CASE I INCRIMINATE MYSELF is soooo annoying it must have a limit at some point this MAY I NOT NOT RESPOND thing
Karabo Mogaila,This Lady Dudu will be spilling beans at Court when the trial starts. After what she did yesterday more will come. It is going to be a SERIES. That Silencehahahha sound
Hlemphe Abiel Semelane,:elbowcough::elbowcough::elbowcough::elbowcough:can I get same of that money :elbowcough::elbowcough:where watson why is she mara nxa she's boring now so now they ask her about other people's story
Gavin Kemp,"it is very clear Dudu myeni is guilty as charge
Solly Makwe,"ching ching
Timoteus Andreas,At time I think Zondo is soft on some people. Zondo used to be my favourite but he is not treating all witnesses the same. All witnesses will from now on answer like that and it will be interesting to see how Zondo will treat them. Zondo's silence is making the commission useless going forward.
Jonny Dreyer,Kate 1 Dudu 0 ANC cadre Dudu Dudu's lawyers told her to shut up after yesterday's naming of Mr X. She doesn't even know herself she is stupid. VoetsekANC Canis Africanis Yes
Calvin Terry,do you know you are sitting in the Zondo commission I cant answer that as it will deffinately invriminate me This Kate is clever Very clever
sekgome khame,Orange overalls loading for this witness.. Giving Aggrizzi police dockets..Hai lo mama obolile stru Evidence against her is so overwhelming... This woman operated like a mafia boss Before SAA what was this witness doing....?? What's her backround i wonder? Before she became Zuma's henchwoman or floozy @Mike Moja Ace Magashule was also a teacher....what a coincidence..lol She's starting to crack under pressure Adv Hofmeyer is brilliant...always on point. I suspect uBABA was pomping this witness.His loyalty to her makes no sense.
Thato Kolobe,ziyaduma talk Dudu... talk... talk... talk... answer to Ntombo... answer moghal!
Ayanda Mahlaba,Adv Hofmeyr is relentless! Love it! "Mangaliso Hofmeyr is so meticulous!
